largest,oracle,peak_prob,mean_prob,prob_mass,n_components,largest_peak,largest_vol_frac,disagree,oracle_rank,cond_disagree,cond_lowconf_0.999,cond_lowconf_0.9995,cond_lowconf_0.9999,cond_nodom_0.3,cond_nodom_0.5,cond_nodom_0.7,case,threshold
0.06077836745008845,0.06077836745008845,0.0,0.0,0.06077836745008845,22,0.99853515625,0.6207554833468725,True,1,0.0,0.0,0.0,0.0,0.06077836745008845,0.06077836745008845,0.0,DUKE_260,0.5
0.07027108889898531,0.07027108889898531,0.0,0.0,0.07027108889898531,16,0.99853515625,0.6383804769828064,True,1,0.0,0.0,0.0,0.0,0.07027108889898531,0.07027108889898531,0.0,DUKE_260,0.8
0.15021834061135372,0.15021834061135372,0.0,0.0,0.15021834061135372,17,0.99853515625,0.4293410692084542,True,1,0.0,0.0,0.0,0.0,0.15021834061135372,0.0,0.0,DUKE_260,0.95
0.0,0.4735758407687028,0.0,0.0,0.0,15,0.99755859375,0.275344437589965,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUKE_260,0.98
0.0,0.4709976798143852,0.0,0.0,0.0,16,0.99853515625,0.23281061519903498,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUKE_260,0.99
0.5103589743589744,0.5103589743589744,0.5103589743589744,0.0,0.5103589743589744,16,1.0,0.5268156424581005,False,1,0.5103589743589744,0.5103589743589744,0.5103589743589744,0.5103589743589744,0.5103589743589744,0.5103589743589744,0.5103589743589744,DUKE_269,0.5
0.4598597038191738,0.4598597038191738,0.4598597038191738,0.0,0.4598597038191738,14,1.0,0.6221374045801527,False,1,0.4598597038191738,0.4598597038191738,0.4598597038191738,0.4598597038191738,0.4598597038191738,0.4598597038191738,0.4598597038191738,DUKE_269,0.8
0.37391434561245884,0.37391434561245884,0.37391434561245884,0.0,0.37391434561245884,11,1.0,0.7571082879612825,False,1,0.37391434561245884,0.37391434561245884,0.37391434561245884,0.37391434561245884,0.37391434561245884,0.37391434561245884,0.37391434561245884,DUKE_269,0.95
0.2982758620689655,0.2982758620689655,0.2982758620689655,0.0,0.2982758620689655,8,1.0,0.7564458548195161,False,1,0.2982758620689655,0.2982758620689655,0.2982758620689655,0.2982758620689655,0.2982758620689655,0.2982758620689655,0.2982758620689655,DUKE_269,0.98
0.23278528406316132,0.23278528406316132,0.23278528406316132,0.0,0.23278528406316132,5,1.0,0.7754329004329005,False,1,0.23278528406316132,0.23278528406316132,0.23278528406316132,0.23278528406316132,0.23278528406316132,0.23278528406316132,0.23278528406316132,DUKE_269,0.99
0.5004188774085451,0.5004188774085451,0.5004188774085451,0.5004188774085451,0.5004188774085451,6,1.0,0.7465346534653465,False,1,0.5004188774085451,0.5004188774085451,0.5004188774085451,0.5004188774085451,0.5004188774085451,0.5004188774085451,0.5004188774085451,DUKE_306,0.5
0.6965408805031447,0.6965408805031447,0.6965408805031447,0.6965408805031447,0.6965408805031447,5,1.0,0.5570236439499304,False,1,0.6965408805031447,0.6965408805031447,0.6965408805031447,0.6965408805031447,0.6965408805031447,0.6965408805031447,0.6965408805031447,DUKE_306,0.8
0.7227310574521232,0.7227310574521232,0.7227310574521232,0.7227310574521232,0.7227310574521232,3,1.0,0.6512042818911686,False,1,0.7227310574521232,0.7227310574521232,0.7227310574521232,0.7227310574521232,0.7227310574521232,0.7227310574521232,0.7227310574521232,DUKE_306,0.95
0.7358408992650238,0.7358408992650238,0.7358408992650238,0.7358408992650238,0.7358408992650238,2,1.0,0.6763690182535768,False,1,0.7358408992650238,0.7358408992650238,0.7358408992650238,0.7358408992650238,0.7358408992650238,0.7358408992650238,0.7358408992650238,DUKE_306,0.98
0.7498865183840218,0.7498865183840218,0.7498865183840218,0.7498865183840218,0.7498865183840218,2,1.0,0.690958904109589,False,1,0.7498865183840218,0.7498865183840218,0.7498865183840218,0.7498865183840218,0.7498865183840218,0.7498865183840218,0.7498865183840218,DUKE_306,0.99
0.0,0.8928157589803013,0.0,0.0,0.0,10,0.998046875,0.35335112692763937,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUKE_328,0.5
0.0,0.8812260536398467,0.0,0.0,0.0,9,0.998046875,0.33797909407665505,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUKE_328,0.8
0.8617149758454107,0.8617149758454107,0.0,0.0,0.8617149758454107,9,1.0,0.2904506650784197,True,1,0.0,0.8617149758454107,0.8617149758454107,0.8617149758454107,0.0,0.0,0.0,DUKE_328,0.95
0.8301651604861328,0.8301651604861328,0.0,0.0,0.8301651604861328,14,1.0,0.35033487892838744,True,1,0.0,0.8301651604861328,0.8301651604861328,0.8301651604861328,0.8301651604861328,0.0,0.0,DUKE_328,0.98
0.7666446934739618,0.7666446934739618,0.0,0.0,0.7666446934739618,11,1.0,0.40485138366928597,True,1,0.0,0.7666446934739618,0.7666446934739618,0.7666446934739618,0.7666446934739618,0.0,0.0,DUKE_328,0.99
0.0,0.8522842639593908,0.0,0.8522842639593908,0.0,6,0.96435546875,0.38420002347693394,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUKE_338,0.5
0.832441113490364,0.832441113490364,0.0,0.832441113490364,0.832441113490364,8,1.0,0.299159951997257,True,1,0.0,0.832441113490364,0.832441113490364,0.832441113490364,0.0,0.0,0.0,DUKE_338,0.8
0.8246735204223395,0.8246735204223395,0.0,0.8246735204223395,0.8246735204223395,6,1.0,0.44766146993318484,True,1,0.0,0.8246735204223395,0.8246735204223395,0.8246735204223395,0.8246735204223395,0.0,0.0,DUKE_338,0.95
0.8048151332760103,0.8048151332760103,0.0,0.8048151332760103,0.8048151332760103,8,1.0,0.5243262163108156,True,1,0.0,0.8048151332760103,0.8048151332760103,0.8048151332760103,0.8048151332760103,0.8048151332760103,0.0,DUKE_338,0.98
